WWR,Tvis,N_aletas,angulo,largura,direcao,UDI
0.55,0.49,1,89,0.65,90,81.7
0.55,685,1,89,0.65,90,76.4
0.55,0.88,1,89,0.65,90,68.5
0.55,0.1,1,0,0.65,112.5,50.8
0.55,295,1,0,0.65,112.5,83.4
0.55,0.49,1,0,0.65,112.5,79.9
0.55,685,1,0,0.65,112.5,73.8
0.55,0.88,1,0,0.65,112.5,63.7
0.55,0.1,1,22.25,0.65,112.5,50
0.55,295,1,22.25,0.65,112.5,83.3
0.55,0.49,1,22.25,0.65,112.5,80.2
0.55,685,1,22.25,0.65,112.5,74.7
0.55,0.88,1,22.25,0.65,112.5,65
0.55,0.1,1,44.5,0.65,112.5,49
0.55,295,1,44.5,0.65,112.5,82.9
0.55,0.49,1,44.5,0.65,112.5,80.9
0.55,685,1,44.5,0.65,112.5,75.7
0.55,0.88,1,44.5,0.65,112.5,66.1
0.55,0.1,1,66.75,0.65,112.5,47.8
0.55,295,1,66.75,0.65,112.5,82
0.55,0.49,1,66.75,0.65,112.5,81.4
0.55,685,1,66.75,0.65,112.5,76.5
0.55,0.88,1,66.75,0.65,112.5,68.1
0.55,0.1,1,89,0.65,112.5,47.2
0.55,295,1,89,0.65,112.5,81.6
0.55,0.49,1,89,0.65,112.5,81.4
0.55,685,1,89,0.65,112.5,76.5
0.55,0.88,1,89,0.65,112.5,68.7
0.55,0.1,1,0,0.65,135,50.8
0.55,295,1,0,0.65,135,83.6
0.55,0.49,1,0,0.65,135,79.9
0.55,685,1,0,0.65,135,73.8
0.55,0.88,1,0,0.65,135,63.9
0.55,0.1,1,22.25,0.65,135,49.5
0.55,295,1,22.25,0.65,135,83.5
0.55,0.49,1,22.25,0.65,135,80.5
0.55,685,1,22.25,0.65,135,74.8
0.55,0.88,1,22.25,0.65,135,64.9
0.55,0.1,1,44.5,0.65,135,48.4
0.55,295,1,44.5,0.65,135,82.7
0.55,0.49,1,44.5,0.65,135,81.2
0.55,685,1,44.5,0.65,135,76.1
0.55,0.88,1,44.5,0.65,135,66.7
0.55,0.1,1,66.75,0.65,135,47.7
0.55,295,1,66.75,0.65,135,81.9
0.55,0.49,1,66.75,0.65,135,81.4
0.55,685,1,66.75,0.65,135,76.4
0.55,0.88,1,66.75,0.65,135,68.1
0.55,0.1,1,89,0.65,135,47.5
0.55,295,1,89,0.65,135,81.5
0.55,0.49,1,89,0.65,135,81.5
0.55,685,1,89,0.65,135,76.3
0.55,0.88,1,89,0.65,135,68.1
0.55,0.1,1,0,0.65,157.5,50.9
0.55,295,1,0,0.65,157.5,84.1
0.55,0.49,1,0,0.65,157.5,80.1
0.55,685,1,0,0.65,157.5,73.8
0.55,0.88,1,0,0.65,157.5,63.9
0.55,0.1,1,22.25,0.65,157.5,49.6
0.55,295,1,22.25,0.65,157.5,83.6
0.55,0.49,1,22.25,0.65,157.5,80.8
0.55,685,1,22.25,0.65,157.5,75.1
0.55,0.88,1,22.25,0.65,157.5,65.7
0.55,0.1,1,44.5,0.65,157.5,47.9
0.55,295,1,44.5,0.65,157.5,83.1
0.55,0.49,1,44.5,0.65,157.5,81.5
0.55,685,1,44.5,0.65,157.5,76.5
0.55,0.88,1,44.5,0.65,157.5,67.7
0.55,0.1,1,66.75,0.65,157.5,46.9
0.55,295,1,66.75,0.65,157.5,82.1
0.55,0.49,1,66.75,0.65,157.5,82.1
0.55,685,1,66.75,0.65,157.5,76.5
0.55,0.88,1,66.75,0.65,157.5,68.9
0.55,0.1,1,89,0.65,157.5,47.2
0.55,295,1,89,0.65,157.5,81.3
0.55,0.49,1,89,0.65,157.5,81.8
0.55,685,1,89,0.65,157.5,76.5
0.55,0.88,1,89,0.65,157.5,69
0.55,0.1,1,0,925,0,47.4
0.55,295,1,0,925,0,83.8
0.55,0.49,1,0,925,0,82.8
0.55,685,1,0,925,0,76.9
0.55,0.88,1,0,925,0,69.4
0.55,0.1,1,22.25,925,0,50.5
0.55,295,1,22.25,925,0,84.8
0.55,0.49,1,22.25,925,0,80.7
0.55,685,1,22.25,925,0,74.6
0.55,0.88,1,22.25,925,0,64.7
0.55,0.1,1,44.5,925,0,51.9
0.55,295,1,44.5,925,0,84.2
0.55,0.49,1,44.5,925,0,79.3
0.55,685,1,44.5,925,0,73
0.55,0.88,1,44.5,925,0,62.7
0.55,0.1,1,66.75,925,0,52.1
0.55,295,1,66.75,925,0,84.3
0.55,0.49,1,66.75,925,0,79.2
0.55,685,1,66.75,925,0,72.8
0.55,0.88,1,66.75,925,0,62.5
0.55,0.1,1,89,925,0,52.1
0.55,295,1,89,925,0,84.6
0.55,0.49,1,89,925,0,79.5
0.55,685,1,89,925,0,72.7
0.55,0.88,1,89,925,0,62.2
0.55,0.1,1,0,925,22.5,50.1
0.55,295,1,0,925,22.5,84.1
0.55,0.49,1,0,925,22.5,80.8
0.55,685,1,0,925,22.5,74.8
0.55,0.88,1,0,925,22.5,65.1
0.55,0.1,1,22.25,925,22.5,51.5
0.55,295,1,22.25,925,22.5,83.3
0.55,0.49,1,22.25,925,22.5,79.8
0.55,685,1,22.25,925,22.5,73.5
0.55,0.88,1,22.25,925,22.5,63.1
0.55,0.1,1,44.5,925,22.5,50.6
0.55,295,1,44.5,925,22.5,81.9
0.55,0.49,1,44.5,925,22.5,79.7
0.55,685,1,44.5,925,22.5,74.5
0.55,0.88,1,44.5,925,22.5,64.4
0.55,0.1,1,66.75,925,22.5,48.1
0.55,295,1,66.75,925,22.5,80.8
0.55,0.49,1,66.75,925,22.5,80.8
0.55,685,1,66.75,925,22.5,76.1
0.55,0.88,1,66.75,925,22.5,68.1
0.55,0.1,1,89,925,22.5,44.3
0.55,295,1,89,925,22.5,79.9
0.55,0.49,1,89,925,22.5,82.7
0.55,685,1,89,925,22.5,77.6
0.55,0.88,1,89,925,22.5,71.6
0.55,0.1,1,0,925,45,50.2
0.55,295,1,0,925,45,83.6
0.55,0.49,1,0,925,45,80.6
0.55,685,1,0,925,45,74.9
0.55,0.88,1,0,925,45,65
0.55,0.1,1,22.25,925,45,51.2
0.55,295,1,22.25,925,45,83.2
0.55,0.49,1,22.25,925,45,79.9
0.55,685,1,22.25,925,45,74
0.55,0.88,1,22.25,925,45,63.8
0.55,0.1,1,44.5,925,45,50.1
0.55,295,1,44.5,925,45,81.8
0.55,0.49,1,44.5,925,45,79.8
0.55,685,1,44.5,925,45,75
0.55,0.88,1,44.5,925,45,65.6
0.55,0.1,1,66.75,925,45,47.8
0.55,295,1,66.75,925,45,80.4
0.55,0.49,1,66.75,925,45,81.3
0.55,685,1,66.75,925,45,76.3
0.55,0.88,1,66.75,925,45,68.6
0.55,0.1,1,89,925,45,44.7
0.55,295,1,89,925,45,80.1
0.55,0.49,1,89,925,45,82.6
0.55,685,1,89,925,45,77.6
0.55,0.88,1,89,925,45,71.6
0.55,0.1,1,0,925,67.5,50.4
0.55,295,1,0,925,67.5,83.2
0.55,0.49,1,0,925,67.5,80.3
0.55,685,1,0,925,67.5,74.7
0.55,0.88,1,0,925,67.5,65.2
0.55,0.1,1,22.25,925,67.5,50.2
0.55,295,1,22.25,925,67.5,82.8
0.55,0.49,1,22.25,925,67.5,79.9
0.55,685,1,22.25,925,67.5,74.5
0.55,0.88,1,22.25,925,67.5,64.8
0.55,0.1,1,44.5,925,67.5,49.2
0.55,295,1,44.5,925,67.5,81.5
0.55,0.49,1,44.5,925,67.5,80.4
0.55,685,1,44.5,925,67.5,75.4
0.55,0.88,1,44.5,925,67.5,66.6
0.55,0.1,1,66.75,925,67.5,47.1
0.55,295,1,66.75,925,67.5,80.8
0.55,0.49,1,66.75,925,67.5,81.5
0.55,685,1,66.75,925,67.5,76.5
0.55,0.88,1,66.75,925,67.5,69
0.55,0.1,1,89,925,67.5,44.6
0.55,295,1,89,925,67.5,79.6
0.55,0.49,1,89,925,67.5,82.8
0.55,685,1,89,925,67.5,77.6
0.55,0.88,1,89,925,67.5,71.6
0.55,0.1,1,0,925,90,50.2
0.55,295,1,0,925,90,83.1
0.55,0.49,1,0,925,90,80.3
0.55,685,1,0,925,90,74.7
0.55,0.88,1,0,925,90,65
0.55,0.1,1,22.25,925,90,49.7
0.55,295,1,22.25,925,90,82.8
0.55,0.49,1,22.25,925,90,80.6
0.55,685,1,22.25,925,90,75
0.55,0.88,1,22.25,925,90,65.7
0.55,0.1,1,44.5,925,90,48.1
0.55,295,1,44.5,925,90,82.2
0.55,0.49,1,44.5,925,90,81.2
0.55,685,1,44.5,925,90,76.2
0.55,0.88,1,44.5,925,90,67.7
0.55,0.1,1,66.75,925,90,46.2
0.55,295,1,66.75,925,90,81.2
0.55,0.49,1,66.75,925,90,82.2
0.55,685,1,66.75,925,90,77.1
0.55,0.88,1,66.75,925,90,69.8
0.55,0.1,1,89,925,90,44.2
0.55,295,1,89,925,90,80.1
0.55,0.49,1,89,925,90,82.8
0.55,685,1,89,925,90,77.6
0.55,0.88,1,89,925,90,71.5
0.55,0.1,1,0,925,112.5,50.1
0.55,295,1,0,925,112.5,83.1
0.55,0.49,1,0,925,112.5,80.4
0.55,685,1,0,925,112.5,74.7
0.55,0.88,1,0,925,112.5,65
0.55,0.1,1,22.25,925,112.5,48.7
0.55,295,1,22.25,925,112.5,82.6
0.55,0.49,1,22.25,925,112.5,81.1
0.55,685,1,22.25,925,112.5,75.6
0.55,0.88,1,22.25,925,112.5,66.8
0.55,0.1,1,44.5,925,112.5,47.5
0.55,295,1,44.5,925,112.5,82
0.55,0.49,1,44.5,925,112.5,81.9
0.55,685,1,44.5,925,112.5,76.7
0.55,0.88,1,44.5,925,112.5,68.9
0.55,0.1,1,66.75,925,112.5,45.2
0.55,295,1,66.75,925,112.5,80.7
0.55,0.49,1,66.75,925,112.5,82.4
0.55,685,1,66.75,925,112.5,77.7
0.55,0.88,1,66.75,925,112.5,71
0.55,0.1,1,89,925,112.5,43.8
0.55,295,1,89,925,112.5,80
0.55,0.49,1,89,925,112.5,83
0.55,685,1,89,925,112.5,77.7
0.55,0.88,1,89,925,112.5,71.7
0.55,0.1,1,0,925,135,50.6
0.55,295,1,0,925,135,83.4
0.55,0.49,1,0,925,135,80.5
0.55,685,1,0,925,135,74.5
0.55,0.88,1,0,925,135,64.7
0.55,0.1,1,22.25,925,135,48.5
0.55,295,1,22.25,925,135,82.9
0.55,0.49,1,22.25,925,135,81.3
0.55,685,1,22.25,925,135,75.9
0.55,0.88,1,22.25,925,135,66.9
0.55,0.1,1,44.5,925,135,46.4
0.55,295,1,44.5,925,135,81.8
0.55,0.49,1,44.5,925,135,82.2
0.55,685,1,44.5,925,135,77.2
0.55,0.88,1,44.5,925,135,69.1
0.55,0.1,1,66.75,925,135,44.4
0.55,295,1,66.75,925,135,81
0.55,0.49,1,66.75,925,135,82.9
0.55,685,1,66.75,925,135,77.6
0.55,0.88,1,66.75,925,135,71
0.55,0.1,1,89,925,135,44.5
0.55,295,1,89,925,135,79.9
0.55,0.49,1,89,925,135,82.8
0.55,685,1,89,925,135,77.8
0.55,0.88,1,89,925,135,71.6
0.55,0.1,1,0,925,157.5,50.2
0.55,295,1,0,925,157.5,84.1
0.55,0.49,1,0,925,157.5,80.7
0.55,685,1,0,925,157.5,74.8
0.55,0.88,1,0,925,157.5,64.7
0.55,0.1,1,22.25,925,157.5,47.7
0.55,295,1,22.25,925,157.5,83.3
0.55,0.49,1,22.25,925,157.5,82.1
0.55,685,1,22.25,925,157.5,76.3
0.55,0.88,1,22.25,925,157.5,67.8
0.55,0.1,1,44.5,925,157.5,45.2
0.55,295,1,44.5,925,157.5,82.1
0.55,0.49,1,44.5,925,157.5,83.3
0.55,685,1,44.5,925,157.5,77.6
0.55,0.88,1,44.5,925,157.5,70
0.55,0.1,1,66.75,925,157.5,43.7
0.55,295,1,66.75,925,157.5,81.2
0.55,0.49,1,66.75,925,157.5,83.5
0.55,685,1,66.75,925,157.5,78
0.55,0.88,1,66.75,925,157.5,71.8
0.55,0.1,1,89,925,157.5,43.8
0.55,295,1,89,925,157.5,79.9
0.55,0.49,1,89,925,157.5,82.9
0.55,685,1,89,925,157.5,77.9
0.55,0.88,1,89,925,157.5,71.6
0.55,0.1,1,0,1.2,0,45.4
0.55,295,1,0,1.2,0,83.1
0.55,0.49,1,0,1.2,0,84
0.55,685,1,0,1.2,0,77.6
0.55,0.88,1,0,1.2,0,71.3
0.55,0.1,1,22.25,1.2,0,50.2
0.55,295,1,22.25,1.2,0,84.8
0.55,0.49,1,22.25,1.2,0,81.1
0.55,685,1,22.25,1.2,0,74.6
0.55,0.88,1,22.25,1.2,0,65.5
0.55,0.1,1,44.5,1.2,0,51.7
0.55,295,1,44.5,1.2,0,84.2
0.55,0.49,1,44.5,1.2,0,79.8
0.55,685,1,44.5,1.2,0,73
0.55,0.88,1,44.5,1.2,0,63.1
0.55,0.1,1,66.75,1.2,0,52.1
0.55,295,1,66.75,1.2,0,84
0.55,0.49,1,66.75,1.2,0,79.4
0.55,685,1,66.75,1.2,0,72.9
0.55,0.88,1,66.75,1.2,0,63
0.55,0.1,1,89,1.2,0,51.4
0.55,295,1,89,1.2,0,83.7
0.55,0.49,1,89,1.2,0,79.7
0.55,685,1,89,1.2,0,73.7
0.55,0.88,1,89,1.2,0,63.5
0.55,0.1,1,0,1.2,22.5,49
0.55,295,1,0,1.2,22.5,84.3
0.55,0.49,1,0,1.2,22.5,81.6
0.55,685,1,0,1.2,22.5,75.8
0.55,0.88,1,0,1.2,22.5,66.1
0.55,0.1,1,22.25,1.2,22.5,51.2
0.55,295,1,22.25,1.2,22.5,83.3
0.55,0.49,1,22.25,1.2,22.5,80.1
0.55,685,1,22.25,1.2,22.5,74
0.55,0.88,1,22.25,1.2,22.5,64.5
0.55,0.1,1,44.5,1.2,22.5,50.1
0.55,295,1,44.5,1.2,22.5,81.3
0.55,0.49,1,44.5,1.2,22.5,80
0.55,685,1,44.5,1.2,22.5,74.9
0.55,0.88,1,44.5,1.2,22.5,65.8
0.55,0.1,1,66.75,1.2,22.5,46.7
0.55,295,1,66.75,1.2,22.5,78.8
0.55,0.49,1,66.75,1.2,22.5,81.5
0.55,685,1,66.75,1.2,22.5,76.8
0.55,0.88,1,66.75,1.2,22.5,70
0.55,0.1,1,89,1.2,22.5,40.6
0.55,295,1,89,1.2,22.5,77.3
0.55,0.49,1,89,1.2,22.5,83.7
0.55,685,1,89,1.2,22.5,79
0.55,0.88,1,89,1.2,22.5,74.3
0.55,0.1,1,0,1.2,45,49.3
0.55,295,1,0,1.2,45,83.5
0.55,0.49,1,0,1.2,45,81.1
0.55,685,1,0,1.2,45,75.1
0.55,0.88,1,0,1.2,45,66.4
0.55,0.1,1,22.25,1.2,45,50.7
0.55,295,1,22.25,1.2,45,82.7
0.55,0.49,1,22.25,1.2,45,80.2
0.55,685,1,22.25,1.2,45,74.6
0.55,0.88,1,22.25,1.2,45,65.1
0.55,0.1,1,44.5,1.2,45,49.2
0.55,295,1,44.5,1.2,45,81
0.55,0.49,1,44.5,1.2,45,80.2
0.55,685,1,44.5,1.2,45,75.5
0.55,0.88,1,44.5,1.2,45,66.5
0.55,0.1,1,66.75,1.2,45,46
0.55,295,1,66.75,1.2,45,78.9
0.55,0.49,1,66.75,1.2,45,81.5
0.55,685,1,66.75,1.2,45,76.9
0.55,0.88,1,66.75,1.2,45,70.4
0.55,0.1,1,89,1.2,45,40.5
0.55,295,1,89,1.2,45,77.6
0.55,0.49,1,89,1.2,45,83.9
0.55,685,1,89,1.2,45,78.7
0.55,0.88,1,89,1.2,45,74.4
0.55,0.1,1,0,1.2,67.5,49.7
0.55,295,1,0,1.2,67.5,82.9
0.55,0.49,1,0,1.2,67.5,80.9
0.55,685,1,0,1.2,67.5,75.2
0.55,0.88,1,0,1.2,67.5,66.3
0.55,0.1,1,22.25,1.2,67.5,49.5
0.55,295,1,22.25,1.2,67.5,82.3
0.55,0.49,1,22.25,1.2,67.5,80.5
0.55,685,1,22.25,1.2,67.5,75.2
0.55,0.88,1,22.25,1.2,67.5,65.9
0.55,0.1,1,44.5,1.2,67.5,48.1
0.55,295,1,44.5,1.2,67.5,80.9
0.55,0.49,1,44.5,1.2,67.5,80.9
0.55,685,1,44.5,1.2,67.5,76.1
0.55,0.88,1,44.5,1.2,67.5,68.1
0.55,0.1,1,66.75,1.2,67.5,45.1
0.55,295,1,66.75,1.2,67.5,79.5
0.55,0.49,1,66.75,1.2,67.5,82.4
0.55,685,1,66.75,1.2,67.5,77.1
0.55,0.88,1,66.75,1.2,67.5,71.3
0.55,0.1,1,89,1.2,67.5,40.9
0.55,295,1,89,1.2,67.5,77.6
0.55,0.49,1,89,1.2,67.5,83.9
0.55,685,1,89,1.2,67.5,78.7
0.55,0.88,1,89,1.2,67.5,74.3
0.55,0.1,1,0,1.2,90,49.2
0.55,295,1,0,1.2,90,82.6
0.55,0.49,1,0,1.2,90,81
0.55,685,1,0,1.2,90,75.3
0.55,0.88,1,0,1.2,90,66.5
0.55,0.1,1,22.25,1.2,90,48.5
0.55,295,1,22.25,1.2,90,82.5
0.55,0.49,1,22.25,1.2,90,81.2
0.55,685,1,22.25,1.2,90,75.5
0.55,0.88,1,22.25,1.2,90,67.2
0.55,0.1,1,44.5,1.2,90,46.8
0.55,295,1,44.5,1.2,90,81.1
0.55,0.49,1,44.5,1.2,90,82
0.55,685,1,44.5,1.2,90,76.9
0.55,0.88,1,44.5,1.2,90,69.6
0.55,0.1,1,66.75,1.2,90,43.8
0.55,295,1,66.75,1.2,90,79.6
0.55,0.49,1,66.75,1.2,90,83.1
0.55,685,1,66.75,1.2,90,77.8
0.55,0.88,1,66.75,1.2,90,72.5
0.55,0.1,1,89,1.2,90,40.4
0.55,295,1,89,1.2,90,77.6
0.55,0.49,1,89,1.2,90,83.8
0.55,685,1,89,1.2,90,79
0.55,0.88,1,89,1.2,90,74.1
0.55,0.1,1,0,1.2,112.5,49.1
0.55,295,1,0,1.2,112.5,82.6
0.55,0.49,1,0,1.2,112.5,81.1
0.55,685,1,0,1.2,112.5,75.2
0.55,0.88,1,0,1.2,112.5,65.6
0.55,0.1,1,22.25,1.2,112.5,47.4
0.55,295,1,22.25,1.2,112.5,82.5
0.55,0.49,1,22.25,1.2,112.5,81.6
0.55,685,1,22.25,1.2,112.5,76.4
0.55,0.88,1,22.25,1.2,112.5,67.4
0.55,0.1,1,44.5,1.2,112.5,44.8
0.55,295,1,44.5,1.2,112.5,81.1
0.55,0.49,1,44.5,1.2,112.5,82.9
0.55,685,1,44.5,1.2,112.5,77.7
0.55,0.88,1,44.5,1.2,112.5,71.3
0.55,0.1,1,66.75,1.2,112.5,42
0.55,295,1,66.75,1.2,112.5,79.6
0.55,0.49,1,66.75,1.2,112.5,83.9
0.55,685,1,66.75,1.2,112.5,78.8
0.55,0.88,1,66.75,1.2,112.5,73.9
0.55,0.1,1,89,1.2,112.5,40
0.55,295,1,89,1.2,112.5,77.1
0.55,0.49,1,89,1.2,112.5,84
0.55,685,1,89,1.2,112.5,79.1
0.55,0.88,1,89,1.2,112.5,74.7
0.55,0.1,1,0,1.2,135,49.2
0.55,295,1,0,1.2,135,83.5
0.55,0.49,1,0,1.2,135,81.3
0.55,685,1,0,1.2,135,75.2
0.55,0.88,1,0,1.2,135,65.6
0.55,0.1,1,22.25,1.2,135,46.8
0.55,295,1,22.25,1.2,135,82.6
0.55,0.49,1,22.25,1.2,135,82.3
0.55,685,1,22.25,1.2,135,76.9
0.55,0.88,1,22.25,1.2,135,68.3
0.55,0.1,1,44.5,1.2,135,43.8
0.55,295,1,44.5,1.2,135,81.4
0.55,0.49,1,44.5,1.2,135,83.6
0.55,685,1,44.5,1.2,135,78.1
0.55,0.88,1,44.5,1.2,135,72
0.55,0.1,1,66.75,1.2,135,40.7
0.55,295,1,66.75,1.2,135,78.9
0.55,0.49,1,66.75,1.2,135,84.4
0.55,685,1,66.75,1.2,135,79
0.55,0.88,1,66.75,1.2,135,74.6
0.55,0.1,1,89,1.2,135,40.7
0.55,295,1,89,1.2,135,77.2
0.55,0.49,1,89,1.2,135,83.8
0.55,685,1,89,1.2,135,79
0.55,0.88,1,89,1.2,135,74.6
0.55,0.1,1,0,1.2,157.5,49.1
0.55,295,1,0,1.2,157.5,83.7
0.55,0.49,1,0,1.2,157.5,81.7
0.55,685,1,0,1.2,157.5,75.6
0.55,0.88,1,0,1.2,157.5,66.1
0.55,0.1,1,22.25,1.2,157.5,45.6
0.55,295,1,22.25,1.2,157.5,83.2
0.55,0.49,1,22.25,1.2,157.5,83.2
0.55,685,1,22.25,1.2,157.5,77.3
0.55,0.88,1,22.25,1.2,157.5,69.9
0.55,0.1,1,44.5,1.2,157.5,42.3
0.55,295,1,44.5,1.2,157.5,81.3
0.55,0.49,1,44.5,1.2,157.5,84.6
0.55,685,1,44.5,1.2,157.5,78.6
0.55,0.88,1,44.5,1.2,157.5,73.1
0.55,0.1,1,66.75,1.2,157.5,39.2
0.55,295,1,66.75,1.2,157.5,79.1
0.55,0.49,1,66.75,1.2,157.5,84.5
0.55,685,1,66.75,1.2,157.5,79.3
0.55,0.88,1,66.75,1.2,157.5,74.7
0.55,0.1,1,89,1.2,157.5,40.2
0.55,295,1,89,1.2,157.5,77.3
0.55,0.49,1,89,1.2,157.5,84
0.55,685,1,89,1.2,157.5,79.5
0.55,0.88,1,89,1.2,157.5,74.7
0.55,0.1,3,0,0.1,0,52.1
0.55,295,3,0,0.1,0,84
0.55,0.49,3,0,0.1,0,79.6
0.55,685,3,0,0.1,0,73.2
0.55,0.88,3,0,0.1,0,62.4
0.55,0.1,3,22.25,0.1,0,52
0.55,295,3,22.25,0.1,0,83.9
0.55,0.49,3,22.25,0.1,0,79.1
0.55,685,3,22.25,0.1,0,72.6
0.55,0.88,3,22.25,0.1,0,61.9
0.55,0.1,3,44.5,0.1,0,51.6
0.55,295,3,44.5,0.1,0,83.2
0.55,0.49,3,44.5,0.1,0,79.1
0.55,685,3,44.5,0.1,0,73.1
0.55,0.88,3,44.5,0.1,0,62.7
0.55,0.1,3,66.75,0.1,0,51.2
0.55,295,3,66.75,0.1,0,83
0.55,0.49,3,66.75,0.1,0,79.7
0.55,685,3,66.75,0.1,0,73.8
0.55,0.88,3,66.75,0.1,0,63.5
0.55,0.1,3,89,0.1,0,50.2
0.55,295,3,89,0.1,0,83
0.55,0.49,3,89,0.1,0,80
0.55,685,3,89,0.1,0,74.7
0.55,0.88,3,89,0.1,0,64.9
0.55,0.1,3,0,0.1,22.5,51.9
0.55,295,3,0,0.1,22.5,84
0.55,0.49,3,0,0.1,22.5,79.4
0.55,685,3,0,0.1,22.5,73
0.55,0.88,3,0,0.1,22.5,62.6
0.55,0.1,3,22.25,0.1,22.5,52
0.55,295,3,22.25,0.1,22.5,83.8
0.55,0.49,3,22.25,0.1,22.5,79.2
0.55,685,3,22.25,0.1,22.5,72.8
0.55,0.88,3,22.25,0.1,22.5,62.4
0.55,0.1,3,44.5,0.1,22.5,51.5
0.55,295,3,44.5,0.1,22.5,83.6
0.55,0.49,3,44.5,0.1,22.5,79.1
0.55,685,3,44.5,0.1,22.5,73.1
0.55,0.88,3,44.5,0.1,22.5,62.5
0.55,0.1,3,66.75,0.1,22.5,50.9
0.55,295,3,66.75,0.1,22.5,83
0.55,0.49,3,66.75,0.1,22.5,79.5
0.55,685,3,66.75,0.1,22.5,73.8
0.55,0.88,3,66.75,0.1,22.5,63.4
0.55,0.1,3,89,0.1,22.5,50.4
0.55,295,3,89,0.1,22.5,83.1
0.55,0.49,3,89,0.1,22.5,80
0.55,685,3,89,0.1,22.5,74.4
0.55,0.88,3,89,0.1,22.5,64.7
0.55,0.1,3,0,0.1,45,51.4
0.55,295,3,0,0.1,45,84.2
0.55,0.49,3,0,0.1,45,79.5
0.55,685,3,0,0.1,45,73.3
0.55,0.88,3,0,0.1,45,62.6
0.55,0.1,3,22.25,0.1,45,52
0.55,295,3,22.25,0.1,45,83.9
0.55,0.49,3,22.25,0.1,45,79.2
0.55,685,3,22.25,0.1,45,72.9
0.55,0.88,3,22.25,0.1,45,62.3
0.55,0.1,3,44.5,0.1,45,51.6
0.55,295,3,44.5,0.1,45,83.3
0.55,0.49,3,44.5,0.1,45,79.2
0.55,685,3,44.5,0.1,45,73
0.55,0.88,3,44.5,0.1,45,62.6
0.55,0.1,3,66.75,0.1,45,50.8
0.55,295,3,66.75,0.1,45,83.3
0.55,0.49,3,66.75,0.1,45,79.7
0.55,685,3,66.75,0.1,45,73.9
0.55,0.88,3,66.75,0.1,45,63.6
0.55,0.1,3,89,0.1,45,50.2
0.55,295,3,89,0.1,45,83.2
0.55,0.49,3,89,0.1,45,79.8
0.55,685,3,89,0.1,45,74.4
0.55,0.88,3,89,0.1,45,64.6
0.55,0.1,3,0,0.1,67.5,51.6
0.55,295,3,0,0.1,67.5,83.9
0.55,0.49,3,0,0.1,67.5,79.4
0.55,685,3,0,0.1,67.5,73.4
0.55,0.88,3,0,0.1,67.5,62.6
0.55,0.1,3,22.25,0.1,67.5,51.4
0.55,295,3,22.25,0.1,67.5,83.8
0.55,0.49,3,22.25,0.1,67.5,79.3
0.55,685,3,22.25,0.1,67.5,73.3
0.55,0.88,3,22.25,0.1,67.5,62.5
0.55,0.1,3,44.5,0.1,67.5,51.3
0.55,295,3,44.5,0.1,67.5,83.1
0.55,0.49,3,44.5,0.1,67.5,79.4
0.55,685,3,44.5,0.1,67.5,73.8
0.55,0.88,3,44.5,0.1,67.5,63.2
0.55,0.1,3,66.75,0.1,67.5,50.9
0.55,295,3,66.75,0.1,67.5,83.1
0.55,0.49,3,66.75,0.1,67.5,79.7
0.55,685,3,66.75,0.1,67.5,73.8
0.55,0.88,3,66.75,0.1,67.5,63.8
0.55,0.1,3,89,0.1,67.5,50.6
0.55,295,3,89,0.1,67.5,83.3
0.55,0.49,3,89,0.1,67.5,79.8
0.55,685,3,89,0.1,67.5,74.6
0.55,0.88,3,89,0.1,67.5,64.5
0.55,0.1,3,0,0.1,90,51.4
0.55,295,3,0,0.1,90,84
0.55,0.49,3,0,0.1,90,79.3
0.55,685,3,0,0.1,90,73.1
0.55,0.88,3,0,0.1,90,63.1
0.55,0.1,3,22.25,0.1,90,51.6
0.55,295,3,22.25,0.1,90,83.8
0.55,0.49,3,22.25,0.1,90,79.4
0.55,685,3,22.25,0.1,90,73.2
0.55,0.88,3,22.25,0.1,90,63.3
0.55,0.1,3,44.5,0.1,90,51.2
0.55,295,3,44.5,0.1,90,83.5
0.55,0.49,3,44.5,0.1,90,79.6
0.55,685,3,44.5,0.1,90,73.8
0.55,0.88,3,44.5,0.1,90,63.5
0.55,0.1,3,66.75,0.1,90,50.6
0.55,295,3,66.75,0.1,90,83.3
0.55,0.49,3,66.75,0.1,90,79.7
0.55,685,3,66.75,0.1,90,74.4
0.55,0.88,3,66.75,0.1,90,64.1
0.55,0.1,3,89,0.1,90,50.5
0.55,295,3,89,0.1,90,82.8
0.55,0.49,3,89,0.1,90,79.9
0.55,685,3,89,0.1,90,74.4
0.55,0.88,3,89,0.1,90,64.4
0.55,0.1,3,0,0.1,112.5,51.6
0.55,295,3,0,0.1,112.5,83.8
0.55,0.49,3,0,0.1,112.5,79.2
0.55,685,3,0,0.1,112.5,73.2
0.55,0.88,3,0,0.1,112.5,62.4
0.55,0.1,3,22.25,0.1,112.5,51.2
0.55,295,3,22.25,0.1,112.5,83.6
0.55,0.49,3,22.25,0.1,112.5,79.6
0.55,685,3,22.25,0.1,112.5,73.6
0.55,0.88,3,22.25,0.1,112.5,63.2
0.55,0.1,3,44.5,0.1,112.5,50.9
0.55,295,3,44.5,0.1,112.5,83.8
0.55,0.49,3,44.5,0.1,112.5,79.6
0.55,685,3,44.5,0.1,112.5,74
0.55,0.88,3,44.5,0.1,112.5,64.2
